review_id,date,bank_name,rating,churn,platform,sex,age,tenure,credit_score,balance,products_number,credit_card,active_member,data_source,content
49467868536,2025-08-14 00:00:00,Saigonbank,3,0,facebook,Male,25,5,496,5397924658.0,2,1,1,synthetic,
43342511819,2025-11-30 00:00:00,Saigonbank,5,0,facebook,Female,26,0,512,8318930003.0,3,1,1,synthetic,
83023475067,2025-12-15 00:00:00,Saigonbank,1,1,facebook,Male,28,2,591,4647049297.0,2,0,0,synthetic,
32640840326,2025-08-23 00:00:00,Saigonbank,4,0,facebook,Female,34,14,684,464850308.0,5,1,1,synthetic,
45322092384,2025-12-08 00:00:00,Saigonbank,3,0,facebook,Female,33,9,464,5756637129.0,1,1,0,synthetic,
54300093517,2026-02-06 00:00:00,Saigonbank,1,1,facebook,Female,19,0,467,11334340179.0,4,1,1,synthetic,
24709602635,2025-09-19 00:00:00,Saigonbank,4,0,facebook,Female,42,18,591,7880274496.0,3,1,1,synthetic,
11129954552,2025-06-23 00:00:00,Saigonbank,1,1,facebook,Male,35,7,711,11162623896.0,1,1,0,synthetic,
77940278296,2025-03-05 00:00:00,Saigonbank,1,1,facebook,Male,20,2,586,10326309818.0,2,0,0,synthetic,
88383098165,2025-08-20 00:00:00,Saigonbank,4,0,facebook,Male,19,0,577,4671354610.0,3,1,1,synthetic,
68927647081,2025-08-08 00:00:00,Saigonbank,4,0,facebook,Female,26,1,428,6584129962.0,1,0,1,synthetic,
85983568653,2025-06-20 00:00:00,Saigonbank,3,0,facebook,Male,25,6,849,325075862.0,3,1,0,synthetic,
53986564086,2025-05-21 00:00:00,Saigonbank,1,1,facebook,Female,33,11,765,9054170215.0,4,1,1,synthetic,
73664845828,2025-06-06 00:00:00,Saigonbank,1,1,facebook,Female,51,8,468,7775301151.0,1,0,0,synthetic,
58589599210,2026-01-12 00:00:00,Saigonbank,4,0,facebook,Male,37,10,474,10010234855.0,1,1,1,synthetic,
14525206769,2026-01-03 00:00:00,Saigonbank,1,1,facebook,Male,20,2,527,8650266243.0,2,0,1,synthetic,
61677315114,2025-08-11 00:00:00,Saigonbank,3,0,facebook,Male,19,1,402,9716886731.0,3,1,1,synthetic,
40782275242,2025-07-21 00:00:00,Saigonbank,4,0,facebook,Female,30,8,492,8159592571.0,2,1,1,synthetic,
45219131234,2025-12-14 00:00:00,Saigonbank,3,0,facebook,Female,27,0,307,5906915286.0,2,1,1,synthetic,
55350100671,2026-01-18 00:00:00,Saigonbank,5,0,facebook,Male,41,13,582,4879695300.0,1,0,0,synthetic,
19256761309,2025-11-30 00:00:00,Saigonbank,4,0,facebook,Male,29,2,301,7198589540.0,1,0,0,synthetic,
17024810310,2025-03-02 00:00:00,Saigonbank,4,0,facebook,Female,49,1,306,6052034151.0,1,1,0,synthetic,
64729275239,2025-08-18 00:00:00,Saigonbank,4,0,facebook,Female,44,18,642,7815955222.0,1,1,1,synthetic,
39499970961,2025-06-04 00:00:00,Saigonbank,4,0,facebook,Female,38,10,366,10939588056.0,1,1,1,synthetic,
82826943629,2025-03-19 00:00:00,Saigonbank,3,0,facebook,Male,36,4,466,7650325525.0,1,1,0,synthetic,
84945731393,2025-11-20 00:00:00,Saigonbank,3,0,facebook,Male,43,15,564,9153983168.0,2,1,0,synthetic,
46171253087,2025-04-23 00:00:00,Saigonbank,4,0,facebook,Male,24,4,841,3703579908.0,5,1,0,synthetic,
33027913993,2025-11-20 00:00:00,Saigonbank,5,0,facebook,Female,33,10,725,12646875633.0,1,0,1,synthetic,
25747882627,2025-07-27 00:00:00,Saigonbank,4,0,facebook,Female,32,8,493,14115600084.0,2,0,0,synthetic,
58322188552,2025-12-04 00:00:00,Saigonbank,1,1,facebook,Female,20,2,637,12544412132.0,3,0,1,synthetic,
80764258717,2026-01-12 00:00:00,Saigonbank,3,0,facebook,Female,19,1,320,6982692721.0,1,0,0,synthetic,
88553262158,2025-04-14 00:00:00,Saigonbank,3,0,facebook,Female,22,0,604,7344733894.0,3,0,1,synthetic,
16573745805,2025-07-26 00:00:00,Saigonbank,2,1,facebook,Male,30,7,667,8487092100.0,1,1,1,synthetic,
62832187706,2025-05-31 00:00:00,Saigonbank,3,0,facebook,Female,38,5,500,1900026912.0,3,1,1,synthetic,
43478398936,2025-12-13 00:00:00,Saigonbank,4,0,facebook,Female,31,5,745,6146680834.0,3,1,0,synthetic,
97875578203,2026-01-05 00:00:00,Saigonbank,1,1,facebook,Female,34,1,592,8883566150.0,2,0,1,synthetic,
78967348592,2025-03-23 00:00:00,Saigonbank,4,0,facebook,Female,40,19,350,8269771301.0,1,1,1,synthetic,
19579008863,2025-06-28 00:00:00,Saigonbank,5,0,facebook,Male,47,6,540,2949488332.0,4,1,1,synthetic,
64107414135,2025-08-29 00:00:00,Saigonbank,4,0,facebook,Female,38,6,660,12037231782.0,3,1,1,synthetic,
77833820966,2025-07-02 00:00:00,Saigonbank,3,0,facebook,Male,36,7,463,14113952107.0,4,1,1,synthetic,
23923120460,2026-02-16 00:00:00,Saigonbank,3,0,facebook,Male,20,0,749,692674725.0,3,1,0,synthetic,
36186283977,2025-03-27 00:00:00,Saigonbank,4,0,facebook,Male,19,0,338,6288410970.0,4,1,1,synthetic,
66089833593,2025-09-11 00:00:00,Saigonbank,4,0,facebook,Female,52,1,518,7532911741.0,1,1,1,synthetic,
81286656315,2025-04-24 00:00:00,Saigonbank,3,0,facebook,Male,43,13,472,9039123858.0,4,1,0,synthetic,
80072940287,2025-04-12 00:00:00,Saigonbank,2,1,facebook,Male,29,8,306,11515507648.0,2,1,0,synthetic,
51205177770,2025-10-16 00:00:00,Saigonbank,4,0,facebook,Male,30,2,504,6193478724.0,3,1,1,synthetic,
54116233230,2025-12-06 00:00:00,Saigonbank,4,0,facebook,Male,38,4,729,9499560394.0,3,1,1,synthetic,
65781272746,2026-02-15 00:00:00,Saigonbank,2,1,facebook,Male,21,0,378,14149242305.0,3,0,0,synthetic,
31222813615,2025-08-02 00:00:00,Saigonbank,2,1,facebook,Female,27,5,530,12019847928.0,3,0,1,synthetic,
50572673807,2025-06-30 00:00:00,Saigonbank,2,1,facebook,Male,32,3,690,4773210460.0,4,1,1,synthetic,
67453295436,2025-12-16 00:00:00,Saigonbank,4,0,facebook,Male,34,16,443,2916633642.0,1,1,1,synthetic,
63278040664,2025-06-15 00:00:00,Saigonbank,2,1,facebook,Female,32,4,709,8542261293.0,2,0,1,synthetic,
15263768770,2026-02-13 00:00:00,Saigonbank,5,0,facebook,Male,29,5,527,6268748024.0,2,1,1,synthetic,
96921562488,2026-01-09 00:00:00,Saigonbank,2,1,facebook,Female,40,5,540,8077510966.0,5,0,1,synthetic,
20312226377,2025-07-13 00:00:00,Saigonbank,2,1,facebook,Female,35,17,814,12557716846.0,2,1,1,synthetic,
49727151935,2025-10-08 00:00:00,Saigonbank,5,0,facebook,Male,23,0,581,6507560582.0,1,0,1,synthetic,
95356604026,2025-04-08 00:00:00,Saigonbank,1,1,facebook,Female,32,3,490,6720085584.0,1,1,1,synthetic,
90669306019,2025-03-29 00:00:00,Saigonbank,3,0,facebook,Male,48,8,601,8532889081.0,3,0,0,synthetic,
76889406548,2025-07-08 00:00:00,Saigonbank,4,0,facebook,Female,36,18,384,8990254106.0,1,1,1,synthetic,
81623860169,2025-09-13 00:00:00,Saigonbank,1,1,facebook,Female,20,1,453,8183388410.0,1,1,1,synthetic,
97353244078,2025-03-24 00:00:00,Saigonbank,5,0,facebook,Female,26,8,361,5341708192.0,2,1,0,synthetic,
86446148031,2025-12-07 00:00:00,Saigonbank,3,0,facebook,Male,18,0,301,12494979095.0,2,1,1,synthetic,
20039547171,2025-09-11 00:00:00,Saigonbank,4,0,facebook,Female,18,0,658,4960482917.0,3,0,1,synthetic,
88621375358,2025-09-15 00:00:00,Saigonbank,5,0,facebook,Female,28,5,576,7147455193.0,2,1,1,synthetic,
97702211596,2025-08-20 00:00:00,Saigonbank,3,0,facebook,Female,35,4,390,13336633629.0,3,0,1,synthetic,
16831937844,2025-09-04 00:00:00,Saigonbank,2,1,facebook,Female,43,7,529,7420733168.0,3,0,0,synthetic,
46332192438,2026-02-23 00:00:00,Saigonbank,2,1,facebook,Female,31,2,680,7503680066.0,3,0,1,synthetic,
47393419931,2025-06-09 00:00:00,Saigonbank,5,0,facebook,Male,60,12,444,8639093052.0,1,0,0,synthetic,
88122780116,2025-08-25 00:00:00,Saigonbank,3,0,facebook,Male,26,6,723,14205195830.0,2,1,1,synthetic,
40735479796,2025-03-26 00:00:00,Saigonbank,4,0,facebook,Male,26,1,428,13395942623.0,3,1,1,synthetic,
14287121084,2026-02-24 00:00:00,Saigonbank,4,0,facebook,Female,21,0,465,9008016858.0,1,0,1,synthetic,
92748207996,2025-04-01 00:00:00,Saigonbank,2,1,facebook,Female,30,3,821,9513950599.0,3,1,1,synthetic,
30163653605,2025-04-22 00:00:00,Saigonbank,5,0,facebook,Male,35,17,823,5191072091.0,2,0,1,synthetic,
87113681001,2025-05-28 00:00:00,Saigonbank,4,0,facebook,Female,27,2,394,5431017312.0,2,0,0,synthetic,
41668140439,2025-07-03 00:00:00,Saigonbank,4,0,facebook,Male,28,1,317,5815004274.0,2,1,1,synthetic,
22081001985,2025-04-20 00:00:00,Saigonbank,5,0,facebook,Female,27,1,661,8469711795.0,5,1,1,synthetic,
21153928589,2025-12-07 00:00:00,Saigonbank,4,0,facebook,Male,24,4,343,1401613955.0,4,0,1,synthetic,
54468614585,2025-12-07 00:00:00,Saigonbank,4,0,facebook,Male,37,13,335,15019468563.0,1,0,1,synthetic,
15937614537,2025-04-25 00:00:00,Saigonbank,3,0,facebook,Male,20,0,332,10243506250.0,4,0,1,synthetic,
62585411676,2025-04-26 00:00:00,Saigonbank,5,0,facebook,Female,29,0,400,6751571222.0,4,1,0,synthetic,
72248579454,2025-04-09 00:00:00,Saigonbank,3,0,facebook,Female,19,1,799,14509538385.0,3,1,1,synthetic,
69087532176,2026-02-01 00:00:00,Saigonbank,3,0,facebook,Female,25,0,700,5804604149.0,4,1,0,synthetic,
80418327000,2026-02-06 00:00:00,Saigonbank,5,0,facebook,Female,24,5,643,13765657292.0,3,0,0,synthetic,
40299073883,2025-04-09 00:00:00,Saigonbank,3,0,facebook,Male,22,1,779,6500246347.0,2,1,1,synthetic,
46847115707,2025-05-11 00:00:00,Saigonbank,3,0,facebook,Female,37,11,603,5858923339.0,3,1,1,synthetic,
71040397689,2025-05-12 00:00:00,Saigonbank,2,1,facebook,Female,27,5,420,6328728718.0,1,1,1,synthetic,
68379542117,2025-03-13 00:00:00,Saigonbank,5,0,facebook,Female,33,2,352,10317486693.0,4,1,1,synthetic,
86111870772,2025-11-17 00:00:00,Saigonbank,3,0,facebook,Female,27,3,672,2013471851.0,2,0,1,synthetic,
80471230870,2025-10-06 00:00:00,Saigonbank,5,0,facebook,Female,33,1,338,15134951804.0,3,1,1,synthetic,
32261872192,2025-03-27 00:00:00,Saigonbank,3,0,facebook,Female,43,18,492,10442009416.0,4,0,1,synthetic,
86397588304,2025-06-23 00:00:00,Saigonbank,3,0,facebook,Male,31,12,403,6757298590.0,4,1,1,synthetic,
82233186882,2025-03-06 00:00:00,Saigonbank,1,1,facebook,Male,29,10,805,9614244706.0,2,1,1,synthetic,
94424293400,2025-03-28 00:00:00,Saigonbank,5,0,facebook,Female,19,1,384,10546350842.0,4,1,1,synthetic,
49635810651,2025-09-20 00:00:00,Saigonbank,4,0,facebook,Female,55,5,383,11018252504.0,4,1,0,synthetic,
35402820317,2025-07-03 00:00:00,Saigonbank,4,0,facebook,Male,20,2,419,9127481544.0,3,0,1,synthetic,
93943317410,2025-06-16 00:00:00,Saigonbank,4,0,facebook,Female,32,4,767,8683179552.0,4,0,1,synthetic,
82738752272,2025-06-09 00:00:00,Saigonbank,3,0,facebook,Male,36,5,306,9569394548.0,3,1,1,synthetic,
29388602930,2025-07-19 00:00:00,Saigonbank,3,0,facebook,Male,49,13,848,8969186019.0,2,1,1,synthetic,
83394233720,2025-09-13 00:00:00,Saigonbank,4,0,facebook,Female,50,9,799,1397624116.0,3,1,1,synthetic,
11558822949,2025-04-05 00:00:00,Saigonbank,5,0,facebook,Male,49,20,444,5678141949.0,2,1,1,synthetic,
40418437635,2025-07-12 00:00:00,Saigonbank,5,0,facebook,Male,21,3,456,8578567275.0,2,1,0,synthetic,
18358567340,2025-08-10 00:00:00,Saigonbank,3,0,facebook,Female,29,7,539,13374036232.0,1,1,1,synthetic,
64172145484,2025-06-05 00:00:00,Saigonbank,3,0,facebook,Male,39,0,826,6369826285.0,2,1,1,synthetic,
29769312136,2025-04-08 00:00:00,Saigonbank,4,0,facebook,Male,34,15,640,11854330088.0,1,1,1,synthetic,
77415295324,2025-04-01 00:00:00,Saigonbank,5,0,facebook,Female,42,0,641,447200068.0,2,1,0,synthetic,
28415570255,2025-03-01 00:00:00,Saigonbank,2,1,facebook,Male,42,6,603,3650507482.0,3,0,1,synthetic,
35484926400,2026-02-17 00:00:00,Saigonbank,2,1,facebook,Male,30,4,807,68719838.0,1,1,1,synthetic,
98428974681,2026-01-24 00:00:00,Saigonbank,3,0,facebook,Male,25,5,721,9851371362.0,1,0,1,synthetic,
73296729606,2025-07-08 00:00:00,Saigonbank,5,0,facebook,Male,31,6,818,4480870644.0,3,1,1,synthetic,
63549817438,2025-10-29 00:00:00,Saigonbank,5,0,facebook,Male,25,2,566,12871101512.0,1,1,0,synthetic,
81598060950,2025-05-03 00:00:00,Saigonbank,1,1,facebook,Male,49,2,775,6534128524.0,4,1,1,synthetic,
54360627491,2025-09-15 00:00:00,Saigonbank,5,0,facebook,Male,27,5,688,19683546917.0,1,0,0,synthetic,
33601738029,2025-06-10 00:00:00,Saigonbank,3,0,facebook,Male,35,11,792,6267039461.0,3,1,0,synthetic,
16823772030,2025-06-03 00:00:00,Saigonbank,4,0,facebook,Male,49,10,620,8966833898.0,1,0,1,synthetic,
22209651803,2025-06-25 00:00:00,Saigonbank,3,0,facebook,Male,32,2,333,4428570553.0,1,0,1,synthetic,
57076358221,2026-02-09 00:00:00,Saigonbank,4,0,facebook,Female,34,15,697,12961891837.0,1,0,1,synthetic,
40980935885,2025-05-30 00:00:00,Saigonbank,5,0,facebook,Male,23,2,503,4640937736.0,1,0,1,synthetic,
51592175051,2026-02-20 00:00:00,Saigonbank,4,0,facebook,Male,28,2,586,7548509637.0,5,1,1,synthetic,
40122021865,2026-01-26 00:00:00,Saigonbank,4,0,facebook,Female,24,6,558,12467902593.0,2,1,0,synthetic,
58497652028,2025-09-29 00:00:00,Saigonbank,4,0,facebook,Female,20,0,778,2447250903.0,4,1,0,synthetic,
36340352359,2025-10-17 00:00:00,Saigonbank,4,0,facebook,Female,30,6,308,6963234648.0,1,1,0,synthetic,
50689105604,2025-12-03 00:00:00,Saigonbank,3,0,facebook,Female,36,18,578,4341224065.0,3,1,1,synthetic,
89936315245,2025-07-04 00:00:00,Saigonbank,3,0,facebook,Female,38,3,594,5928672012.0,2,1,1,synthetic,
74748041040,2025-06-22 00:00:00,Saigonbank,1,1,facebook,Male,46,18,605,9913629863.0,1,1,1,synthetic,
51582101072,2026-02-04 00:00:00,Saigonbank,2,1,facebook,Male,20,1,482,2106448596.0,1,1,1,synthetic,
49314066178,2025-05-08 00:00:00,Saigonbank,4,0,facebook,Female,18,0,806,4797461198.0,1,0,0,synthetic,
61422798860,2026-02-08 00:00:00,Saigonbank,3,0,facebook,Female,28,5,568,6337838731.0,1,0,0,synthetic,
39468233614,2025-12-18 00:00:00,Saigonbank,4,0,facebook,Female,24,6,353,4819843237.0,5,1,1,synthetic,
25519856163,2025-08-28 00:00:00,Saigonbank,5,0,facebook,Female,45,18,790,10725114287.0,4,1,1,synthetic,
28991943758,2026-02-15 00:00:00,Saigonbank,5,0,facebook,Female,38,9,715,3609900325.0,2,1,0,synthetic,
22713418718,2025-12-31 00:00:00,Saigonbank,4,0,facebook,Female,46,3,731,11297568808.0,2,0,0,synthetic,
86333705126,2025-07-08 00:00:00,Saigonbank,3,0,facebook,Female,26,0,587,16708808759.0,2,0,1,synthetic,
16052917422,2025-03-27 00:00:00,Saigonbank,3,0,facebook,Male,32,4,604,10319785995.0,5,0,1,synthetic,
59009776266,2025-11-26 00:00:00,Saigonbank,5,0,facebook,Female,20,1,594,6071162364.0,3,1,1,synthetic,
40144940615,2025-07-06 00:00:00,Saigonbank,1,1,facebook,Male,30,4,419,6020946534.0,4,1,1,synthetic,
58419088241,2025-03-11 00:00:00,Saigonbank,5,0,facebook,Male,27,9,350,16316698612.0,2,1,1,synthetic,
19916984844,2025-03-22 00:00:00,Saigonbank,4,0,facebook,Male,33,1,686,11283435428.0,2,0,1,synthetic,
97101374966,2025-02-25 00:00:00,Saigonbank,5,0,facebook,Female,29,6,424,9337769635.0,2,1,1,synthetic,
14064796772,2026-01-20 00:00:00,Saigonbank,4,0,facebook,Female,29,5,470,9434782414.0,4,0,1,synthetic,
24377732999,2025-04-16 00:00:00,Saigonbank,4,0,facebook,Female,25,4,347,14641691969.0,2,0,1,synthetic,
87627679135,2025-03-19 00:00:00,Saigonbank,4,0,facebook,Female,42,15,825,6682816502.0,2,1,0,synthetic,
94394115856,2025-06-29 00:00:00,Saigonbank,5,0,facebook,Female,25,2,619,7431386946.0,1,0,1,synthetic,
45916540909,2025-07-14 00:00:00,Saigonbank,3,0,facebook,Female,34,4,370,10460952473.0,3,0,1,synthetic,
29698660192,2025-03-13 00:00:00,Saigonbank,4,0,facebook,Female,26,4,441,14739394380.0,4,1,1,synthetic,
62332197631,2025-04-18 00:00:00,Saigonbank,2,1,facebook,Female,30,0,445,12174126401.0,3,1,1,synthetic,
25902974599,2026-01-25 00:00:00,Saigonbank,5,0,facebook,Female,25,6,451,4006419018.0,1,1,1,synthetic,
36795509915,2025-02-26 00:00:00,Saigonbank,3,0,facebook,Female,49,13,337,4341339419.0,2,1,0,synthetic,
76500750883,2025-12-31 00:00:00,Saigonbank,2,1,facebook,Female,31,6,542,10900989868.0,3,1,1,synthetic,
13255651241,2025-05-14 00:00:00,Saigonbank,3,0,facebook,Female,28,1,805,10101332682.0,5,1,1,synthetic,
69629734319,2025-04-07 00:00:00,Saigonbank,1,1,facebook,Male,35,3,743,10650233502.0,1,0,1,synthetic,
47985143019,2025-12-17 00:00:00,Saigonbank,4,0,facebook,Female,24,6,762,14117337487.0,1,0,0,synthetic,
38321176457,2026-01-18 00:00:00,Saigonbank,3,0,facebook,Male,45,16,512,7047065184.0,1,1,0,synthetic,
92029214774,2025-12-29 00:00:00,Saigonbank,5,0,facebook,Female,20,1,847,3398795328.0,1,0,0,synthetic,
80791754449,2025-05-13 00:00:00,Saigonbank,5,0,facebook,Male,33,1,609,5989760877.0,2,1,0,synthetic,
69239270535,2025-06-05 00:00:00,Saigonbank,3,0,facebook,Female,50,0,440,6680405096.0,1,1,1,synthetic,
32437058005,2025-03-19 00:00:00,Saigonbank,4,0,facebook,Male,32,7,367,7238352202.0,4,0,0,synthetic,
58515862752,2025-09-26 00:00:00,Saigonbank,5,0,facebook,Male,44,8,821,12004629162.0,2,1,0,synthetic,
55292327947,2025-06-26 00:00:00,Saigonbank,4,0,facebook,Female,19,0,614,6797054400.0,3,1,1,synthetic,
51722837457,2026-02-23 00:00:00,Saigonbank,5,0,facebook,Male,33,0,689,8326213726.0,1,1,1,synthetic,
57596883970,2025-04-14 00:00:00,Saigonbank,3,0,facebook,Male,27,6,397,6186032013.0,2,0,1,synthetic,
95790755836,2025-10-21 00:00:00,Saigonbank,5,0,facebook,Male,22,0,445,11033230787.0,4,1,1,synthetic,
74084856669,2025-05-20 00:00:00,Saigonbank,1,1,facebook,Male,40,17,441,8645390674.0,3,1,0,synthetic,
90279385870,2025-05-11 00:00:00,Saigonbank,3,0,facebook,Female,28,0,548,9000974621.0,2,0,0,synthetic,
62235227119,2025-03-15 00:00:00,Saigonbank,5,0,facebook,Male,45,4,411,13400670158.0,1,1,1,synthetic,
17399252854,2025-10-08 00:00:00,Saigonbank,3,0,facebook,Female,24,6,815,7004280104.0,1,0,1,synthetic,
25026710929,2025-10-01 00:00:00,Saigonbank,4,0,facebook,Female,26,0,438,8056300590.0,3,0,1,synthetic,
52174966444,2025-04-09 00:00:00,Saigonbank,5,0,facebook,Female,46,6,606,7452124329.0,2,1,0,synthetic,
62905317277,2025-07-16 00:00:00,Saigonbank,5,0,facebook,Male,45,3,673,12815847268.0,1,1,0,synthetic,
36817518651,2025-10-29 00:00:00,Saigonbank,4,0,facebook,Female,25,5,399,6387868038.0,2,1,0,synthetic,
27479628442,2026-02-17 00:00:00,Saigonbank,5,0,facebook,Male,23,2,592,2658319315.0,2,1,1,synthetic,
58953101952,2025-11-11 00:00:00,Saigonbank,1,1,facebook,Male,42,13,334,2082557127.0,5,0,1,synthetic,
68503344933,2025-08-31 00:00:00,Saigonbank,3,0,facebook,Female,28,7,721,5762521469.0,4,1,1,synthetic,
73540370725,2025-06-24 00:00:00,Saigonbank,2,1,facebook,Male,25,7,677,12669298969.0,4,0,0,synthetic,
51949367891,2026-02-08 00:00:00,Saigonbank,5,0,facebook,Female,23,2,540,11064482401.0,3,1,1,synthetic,
34478775414,2025-08-31 00:00:00,Saigonbank,5,0,facebook,Male,37,5,602,10705510388.0,2,1,1,synthetic,
20396970797,2025-03-07 00:00:00,Saigonbank,1,1,facebook,Male,41,3,342,6494459786.0,4,0,1,synthetic,
66129425010,2025-11-02 00:00:00,Saigonbank,2,1,facebook,Male,36,13,469,7039021483.0,3,1,1,synthetic,
51819110595,2025-06-09 00:00:00,Saigonbank,4,0,facebook,Female,21,1,485,8245044417.0,4,1,0,synthetic,
34076197217,2025-11-13 00:00:00,Saigonbank,3,0,facebook,Male,18,0,702,11673839679.0,5,1,0,synthetic,
38596469982,2025-12-05 00:00:00,Saigonbank,4,0,facebook,Female,23,4,695,6796905186.0,2,1,1,synthetic,
21444004555,2025-09-11 00:00:00,Saigonbank,1,1,facebook,Female,43,5,808,13450640073.0,4,1,1,synthetic,
56401936237,2026-01-15 00:00:00,Saigonbank,5,0,facebook,Female,48,20,522,7225946375.0,1,1,1,synthetic,
69508497798,2025-12-16 00:00:00,Saigonbank,3,0,facebook,Female,33,8,408,6258264799.0,3,1,1,synthetic,
50797638920,2026-01-01 00:00:00,Saigonbank,4,0,facebook,Male,32,11,733,11237262288.0,2,0,0,synthetic,
22883246612,2025-09-10 00:00:00,Saigonbank,2,1,facebook,Male,40,8,763,6055076197.0,2,0,1,synthetic,
48535847303,2026-01-28 00:00:00,Saigonbank,3,0,facebook,Male,44,9,845,5109949977.0,4,0,1,synthetic,
17174649281,2025-10-11 00:00:00,Saigonbank,4,0,facebook,Female,31,12,654,8962636737.0,2,1,0,synthetic,
18966308501,2025-05-19 00:00:00,Saigonbank,3,0,facebook,Male,41,11,328,6464783406.0,2,0,0,synthetic,
42678429483,2025-07-07 00:00:00,Saigonbank,3,0,facebook,Female,29,0,614,8106057823.0,2,1,1,synthetic,
79793599013,2025-05-31 00:00:00,Saigonbank,3,0,facebook,Male,28,7,493,11523049176.0,2,1,0,synthetic,
85655840647,2026-01-09 00:00:00,Saigonbank,1,1,facebook,Male,18,0,806,8682672911.0,4,1,1,synthetic,
26711132284,2025-11-25 00:00:00,Saigonbank,1,1,facebook,Male,46,10,570,9707174965.0,1,1,1,synthetic,
90156166663,2025-03-02 00:00:00,Saigonbank,4,0,facebook,Female,32,4,592,10289220757.0,5,1,1,synthetic,
75657281250,2025-04-24 00:00:00,Saigonbank,5,0,facebook,Male,20,1,544,13312831442.0,2,1,1,synthetic,
68994599281,2025-08-01 00:00:00,Saigonbank,4,0,facebook,Female,20,2,370,6923988035.0,3,1,1,synthetic,
13280390874,2025-03-07 00:00:00,Saigonbank,5,0,facebook,Female,30,8,756,11128535392.0,1,1,1,synthetic,
47583729230,2025-05-28 00:00:00,Saigonbank,2,1,facebook,Male,28,9,672,6131553399.0,1,0,1,synthetic,
26844509144,2026-02-01 00:00:00,Saigonbank,2,1,facebook,Male,26,1,565,11524604671.0,3,1,0,synthetic,
56922341659,2025-03-28 00:00:00,Saigonbank,5,0,facebook,Female,38,10,439,6741048870.0,5,0,1,synthetic,
19951474981,2025-06-20 00:00:00,Saigonbank,3,0,facebook,Female,40,11,529,10072300969.0,1,1,1,synthetic,
94828711825,2025-10-31 00:00:00,Saigonbank,5,0,facebook,Male,27,9,764,7556373784.0,2,1,1,synthetic,
70424239628,2025-12-27 00:00:00,Saigonbank,2,1,facebook,Male,22,1,459,12248642320.0,2,1,1,synthetic,
34894005349,2025-12-11 00:00:00,Saigonbank,3,0,facebook,Male,47,19,825,5971482169.0,1,0,0,synthetic,
66527763488,2025-05-02 00:00:00,Saigonbank,5,0,facebook,Male,46,17,308,12620811453.0,2,0,1,synthetic,
28593310288,2026-02-14 00:00:00,Saigonbank,1,1,facebook,Female,41,18,407,5032155004.0,3,0,0,synthetic,
46001443432,2025-09-09 00:00:00,Saigonbank,1,1,facebook,Female,36,14,805,10159842277.0,3,0,1,synthetic,
34921611472,2026-02-21 00:00:00,Saigonbank,5,0,facebook,Female,36,15,323,2688953078.0,3,1,1,synthetic,
28721048386,2025-08-03 00:00:00,Saigonbank,4,0,facebook,Female,22,2,647,8643492279.0,3,1,1,synthetic,
69722051857,2025-06-04 00:00:00,Saigonbank,5,0,facebook,Male,21,0,476,7791833330.0,3,1,1,synthetic,
42760811725,2025-07-14 00:00:00,Saigonbank,4,0,facebook,Female,33,9,823,8452102268.0,1,1,1,synthetic,
14085165429,2025-09-14 00:00:00,Saigonbank,1,1,facebook,Male,39,4,560,8803313666.0,1,1,1,synthetic,
71157977976,2025-09-10 00:00:00,Saigonbank,5,0,facebook,Female,23,2,662,5870223080.0,4,0,0,synthetic,
63207042076,2025-07-07 00:00:00,Saigonbank,4,0,facebook,Male,28,8,539,13694315403.0,1,1,0,synthetic,
11834589427,2025-12-05 00:00:00,Saigonbank,5,0,facebook,Male,44,0,394,3755730370.0,2,1,1,synthetic,
70487549912,2025-04-13 00:00:00,Saigonbank,5,0,facebook,Female,42,15,419,7225418300.0,2,0,1,synthetic,
42176590332,2025-11-06 00:00:00,Saigonbank,3,0,facebook,Male,22,2,664,1879681221.0,2,1,1,synthetic,
74398474104,2025-08-19 00:00:00,Saigonbank,5,0,facebook,Male,27,2,841,3419295086.0,2,0,0,synthetic,
16872725972,2025-08-27 00:00:00,Saigonbank,3,0,facebook,Male,43,5,765,12760720696.0,2,1,1,synthetic,
92589291482,2025-06-18 00:00:00,Saigonbank,1,1,facebook,Female,24,0,343,4504317546.0,4,0,1,synthetic,
68566477977,2025-06-11 00:00:00,Saigonbank,4,0,facebook,Male,21,1,766,10135754918.0,2,1,0,synthetic,
32489892243,2025-07-12 00:00:00,Saigonbank,5,0,facebook,Female,32,0,380,12139895906.0,1,1,1,synthetic,
84899788382,2025-11-01 00:00:00,Saigonbank,5,0,facebook,Female,27,3,568,4245730752.0,1,0,0,synthetic,
31429012013,2026-02-11 00:00:00,Saigonbank,2,1,facebook,Female,28,7,408,8386328461.0,1,1,1,synthetic,
95441181762,2025-08-24 00:00:00,Saigonbank,5,0,facebook,Male,21,1,493,11201828213.0,1,1,1,synthetic,
81757766815,2025-05-31 00:00:00,Saigonbank,4,0,facebook,Male,31,12,830,7926405521.0,2,1,1,synthetic,
65613605032,2025-06-10 00:00:00,Saigonbank,4,0,facebook,Male,22,3,467,6199216511.0,4,0,1,synthetic,
89926180087,2025-11-21 00:00:00,Saigonbank,5,0,facebook,Female,19,0,826,7961986543.0,1,0,1,synthetic,
65722053105,2025-06-13 00:00:00,Saigonbank,3,0,facebook,Female,40,0,376,4213350564.0,1,1,1,synthetic,
